년,월,설화명곡,화원,대곡,진천,월배,상인,월촌,송현,서부정류장,대명,안지랑,현충로,영대병원,교대,명덕1,반월당1,중앙로,대구역,칠성시장,신천,동대구역,동구청,아양교,동촌,해안,방촌,용계,율하,신기,반야월,각산,안심,문양,다사,대실,강창,계명대,성서산업단지,이곡,용산,죽전,감삼,두류,내당,반고개,청라언덕2,반월당2,경대병원,대구은행,범어,수성구청,만촌,담티,연호,대공원,고산,신매,사월,정평,임당,영남대,칠곡경대병원,학정,팔거,동천,칠곡운암,구암,태전,매천,매천시장,팔달,공단,만평,팔달시장,원대,북구청,달성공원,서문시장,청라언덕3,남산,명덕3,건들바위,대봉교,수성시장,수성구민운동장,어린이세상,황금,수성못,지산,범물,용지
2013,08,0,0,293134,179015,124115,378245,149089,122985,289581,114550,135511,105773,179433,129989,167353,214413,640436,312516,151493,135564,388221,122597,175056,43935,85362,92970,63621,132429,128671,58208,116139,170036,98744,66158,174459,120663,184315,167517,130692,253968,158568,208038,247443,131025,134398,199011,718828,169943,204672,244312,146889,137557,96361,21641,31868,78464,203559,138113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,09,0,0,283906,175145,120751,367367,148516,117411,286175,108384,132818,105166,189982,132195,161983,196036,553187,304267,161786,140058,378389,126396,173572,45765,84440,94064,63790,126612,129039,64624,114485,228126,85421,65580,170494,155676,256872,165054,134154,256090,161202,210571,239862,131910,138736,207312,680107,169303,209586,241092,142687,140548,108347,22121,27116,78214,207133,142391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,10,0,0,316972,194670,132924,406074,160604,128948,310797,120697,143742,116590,213146,147615,179764,216305,588274,321663,170459,157554,403600,138746,204487,55201,97699,105132,72212,139227,142057,73436,127397,241521,94149,75386,193300,172196,282168,190253,149806,299210,188920,234451,279044,150062,156175,236166,739069,193341,237361,275094,156941,157999,121999,26119,31963,89230,231433,158776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,11,0,0,315290,192954,131288,400093,158296,125572,309197,115542,145609,113525,209424,143878,175525,216300,582650,324346,167721,154536,409597,137810,195516,55604,96082,103748,71145,143449,140283,71397,125550,242407,84341,71566,188587,170602,291886,186492,147965,290260,188599,231385,263858,148321,151736,231669,749945,189785,236140,277308,150201,158596,116539,24624,25365,87203,227538,156125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,12,0,0,320163,202255,134929,421278,166050,132356,318008,122387,151895,116588,200429,142782,174690,229807,680045,317707,167216,154997,427928,139176,193494,52076,98529,106233,73949,150866,139794,69851,132535,212480,88000,73277,196712,159917,256156,199693,150496,293927,189731,233248,275894,153099,153594,231167,824198,196160,239240,293163,152387,157023,109089,24718,23907,91284,237350,158819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,01,0,0,294186,186539,126032,389132,145099,123189,299473,118990,142158,107417,178477,126715,157972,225920,635203,317318,178081,141328,408267,123988,175053,47308,88992,98079,62956,133652,130696,58027,122479,164005,79198,67879,179629,121177,193780,179771,134038,250744,169184,214422,250144,137114,137350,213819,783627,176763,211592,271391,146310,137598,83585,22994,21266,80868,212908,142346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,02,0,0,283425,176338,118407,375666,137290,116002,286713,111399,135787,101225,169818,116908,148250,215997,636144,285526,141253,130980,387684,116660,168573,45637,84075,91971,57926,125861,123582,56746,117003,161781,76058,63715,171715,112999,185344,171139,129002,241651,161404,202324,240294,130949,128537,189059,760087,168039,204805,260872,140609,132262,84845,21802,18227,76714,205990,136810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,03,0,0,318257,197313,135954,412830,166065,130195,321753,123160,155324,119907,233876,152343,184778,232340,629694,322851,174865,163048,412356,146524,203038,53029,96379,104764,73072,144304,142401,72542,131512,275010,94077,75329,194920,177751,332964,192290,156698,289621,182996,244417,291893,152748,161410,235628,812822,199252,245219,298174,167730,164128,132117,26516,22090,90283,237510,167098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,04,0,0,315407,194236,132991,397473,164194,126282,311692,119485,151124,117547,228758,152624,179704,220837,551985,316819,172952,162813,399801,144955,203564,57066,97954,104845,71926,138620,139465,72384,129218,252163,91922,74394,193424,176598,317379,188208,154168,296415,187071,242218,298832,154887,161506,236576,741711,202749,252151,300095,164233,163132,127921,26990,22819,89468,234280,159441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,05,0,0,331946,200303,138622,421633,167234,129118,332863,123825,157811,118260,229426,149173,182221,232625,643443,337843,175735,163253,439435,147289,208000,56465,102339,107475,73411,152049,144335,73488,135847,266718,97577,75588,202274,178453,306792,191579,160529,303200,191245,250024,297881,153206,161040,249461,828066,195774,249172,295519,165281,165619,124385,27552,24944,90373,240152,159993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,06,0,0,300609,183901,129081,375844,153232,117413,298346,121007,142618,110909,205964,135031,166495,212630,555560,298169,163052,147959,389870,135055,186616,50122,92063,97425,66400,135469,131694,65633,124199,211730,90735,70475,185664,149434,249126,174730,142228,275411,171240,225418,260404,140792,146426,225844,709529,180507,223739,268922,152914,146699,106436,25256,21007,81367,215117,139842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,07,0,0,311848,192662,133671,397085,157441,123670,302185,124914,147375,110958,190056,136801,169114,230649,622464,303055,164863,146560,390209,134422,186333,49034,94082,96887,66313,141781,137708,63168,133243,175234,91512,73198,192125,129141,209258,180129,143027,280543,169696,228607,282538,140023,144977,225502,782452,186165,225609,278376,158450,143014,96619,25405,20496,84033,218072,140130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,08,0,0,296077,183127,125109,379322,147440,117914,303378,116869,143075,106258,183244,126487,157412,218265,626899,314205,161088,136112,408012,124383,175133,47306,90257,93406,62164,137690,129396,57752,125113,165362,88780,68495,179398,116635,190419,165675,134439,261547,157666,211692,249259,129170,132590,211591,746600,170457,203181,253399,145515,134092,91809,23377,20435,76187,203823,132348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,09,0,0,297052,183447,126429,373530,154231,119342,298516,108360,138220,108191,199604,134834,164580,209747,557981,299810,166947,146783,386349,131243,182884,51527,93166,98960,65591,135537,131764,64823,125160,236919,87758,70910,185709,157983,274009,170636,140757,269466,167924,220544,256323,136659,141776,215882,731325,175731,217125,260245,148210,144211,108448,24116,21860,80042,215800,143556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,10,0,0,320949,196749,137578,397461,163595,126646,317187,120634,148094,117991,217290,147644,177399,226249,583588,315701,169372,155078,406231,141562,204762,57753,101141,105960,70208,145116,138798,72293,136156,246242,93439,75635,201390,168043,294425,186471,151215,300330,183559,236582,276551,149155,151944,237357,762711,192866,235423,282797,157831,156790,116708,27056,24125,86081,227738,150991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,11,0,0,309660,196890,131827,387910,158624,120520,302050,116177,142249,111416,206632,138771,170733,221044,572012,309126,164304,149359,394058,137619,190147,51858,95154,101996,68164,148847,132296,70570,131008,241646,84293,71850,190314,164886,289628,177908,145486,280995,173715,226202,258870,142446,147964,227146,754483,186246,225874,274161,147679,152972,110622,24130,22240,80835,217195,145084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,12,0,0,314669,209745,140039,418873,167762,128967,308942,122141,146892,114153,204627,140831,177857,240577,655756,323580,165758,151471,409045,140652,190289,53244,99084,107837,72676,161582,138482,72612,141458,215937,81919,76675,202710,156370,259221,189114,153381,290378,195585,235918,282800,150619,150989,231443,824996,194500,240057,297924,152789,158465,106195,24474,20734,86228,232466,156723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,01,0,0,297002,195793,134067,393432,152027,122736,298945,122049,140377,106910,183447,126025,161465,241690,645938,307988,158342,139855,401054,125321,177412,51109,91249,101915,64311,143262,125668,60881,132401,166136,82405,69430,188175,117036,199741,179129,135915,255263,173970,216256,255418,140160,136758,221257,817593,180263,211503,280642,146481,142796,83667,23041,18390,78751,216703,143913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,02,0,0,264214,173902,116282,350433,133380,106689,275513,103795,124949,94190,157803,109256,138032,209236,597804,279052,142973,121011,376227,110158,156273,44772,80757,87045,55058,125390,113671,54108,115023,150069,68708,60317,164177,101392,170060,155462,120758,222951,146162,186489,236922,119367,116429,194931,732074,157259,183811,239633,126383,125065,76116,19743,15202,68028,190695,126970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,03,0,0,314982,210169,138872,410516,167073,129856,313189,121333,148150,115426,228292,149602,188217,236677,608152,306425,166854,158764,400076,142955,197691,58787,98243,107626,74301,146081,138314,75740,136329,275730,94158,73886,201855,174205,318076,186951,154010,285756,186636,240566,292297,153386,156292,244045,807768,198504,240573,299284,161844,162246,130171,26491,22294,86066,233661,163303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,04,0,0,313919,206964,137460,401817,167630,128168,307374,120748,145376,115362,218744,144951,191995,231683,566634,305616,169683,158225,391603,141005,196072,56683,96198,106243,72907,144119,136885,74544,134135,252438,89479,72826,198093,170309,297440,183231,150740,291649,180782,239970,292593,152616,154124,245861,754606,197627,236213,289858,158812,158138,123884,26245,21923,84870,228024,154752,142863,83983,404183,23589,3582,33609,18410,30544,16284,18631,15529,8671,8151,8698,15366,14807,12052,22317,12396,69612,14985,18032,31414,9069,24992,17421,16501,12880,23513,30690,18080,31049,31131
2015,05,0,0,336980,218136,144072,429263,172670,129526,341312,130152,152672,116939,215290,143059,164900,243487,672183,331731,173738,161958,448618,143330,204177,62574,102750,112602,74801,153495,136902,74293,138490,264513,97571,75682,212048,171840,296893,192557,157334,308293,193627,244933,316644,158681,152103,223465,849357,196076,218642,261804,161151,155164,119371,26997,24533,85114,238397,160279,148440,89412,421511,70105,12784,135861,67959,120173,68594,69262,61334,29310,30583,34552,63825,55911,47463,93626,51513,286157,50218,71556,100810,36876,98508,67425,58889,51742,90527,125299,72696,119936,102426
2015,06,0,0,282642,184433,121691,352664,150415,113619,268657,109420,128051,99754,177484,123944,136844,200581,484992,253882,152273,139567,312454,125715,170675,51431,85341,95467,64214,127276,123241,69731,119907,206386,79862,65837,179347,142347,244221,167307,133594,238461,159132,214011,243888,134882,132479,172203,638948,165322,193891,230953,142609,130629,100862,23827,18194,72062,196933,134333,124925,74099,303719,36878,8862,95789,49558,91701,55100,53824,50380,23330,23921,28282,48583,46208,40587,69721,33162,176794,36327,61207,76926,29326,68915,54554,44603,28794,69292,67483,58277,91896,62221
2015,07,0,0,311311,203352,133760,397854,159624,122381,300304,126655,140479,106649,174921,129280,140649,238676,640430,289079,162808,145415,381377,129581,181105,55277,89378,101088,66345,145564,131204,65277,132021,176349,88720,70385,198930,124356,201000,183056,141556,269008,170552,227690,281366,139715,133989,183214,787688,181500,198933,248152,155095,134303,92159,23865,18727,79082,213992,142567,133597,78998,228061,42275,9769,116351,56070,106394,52826,57004,58892,24803,27882,32049,57071,51061,44334,79529,37731,214215,40772,63983,81768,33741,82186,62306,50616,36447,79113,78795,66186,108223,72561
2015,08,0,0,319725,195303,129703,388750,153522,122865,312626,125613,139490,104520,178437,130265,136562,240744,660105,300364,163879,138265,407206,123436,175476,53155,85816,96579,67682,142382,125855,63163,123703,165590,93701,66477,185719,116750,194276,177800,135781,268376,168123,227967,263039,137409,128464,176133,796733,180586,188901,239902,147085,128221,93669,21385,19517,72540,200255,132035,126985,76661,215278,45536,10249,118790,54694,112686,59100,58813,59815,23535,27401,33565,62005,55051,47008,81746,39839,227984,41005,67873,86668,35561,86827,67487,52505,40440,85527,86386,70762,116123,75715
2015,09,0,0,321913,200152,133423,392764,160729,122375,314277,120889,142507,108466,200187,139098,138296,223067,591650,297516,175422,148227,392113,133048,181435,55778,91440,101966,70523,142416,130892,70740,125766,234403,84579,69967,193020,161326,278433,184026,145821,285272,179781,239105,264263,146486,139735,194695,766006,187469,207921,246911,154835,138524,112878,23733,23828,76903,215090,144157,134158,83591,366324,41543,10164,119260,56270,115006,74492,64416,61974,24969,29628,35371,64040,56892,47567,86727,41561,228123,43231,77464,90406,37015,87832,71308,54658,38647,83490,80776,69884,112120,69837
2015,10,0,0,344845,214005,142785,421396,170463,130361,335810,129063,152304,118332,216789,149597,149307,241227,612124,317777,176615,158672,415860,143565,201300,64541,103146,111723,76600,153616,137077,75176,136348,241314,93550,75952,208174,170507,292264,199673,157391,308453,203112,256085,294618,164030,151015,208370,808870,204088,222939,265341,161635,148881,119586,25107,22578,83765,229265,153562,144725,91080,379169,43058,11352,126187,62061,124052,78356,68151,65984,27430,32217,41919,69059,61790,52833,96595,45246,249958,46830,87264,98568,40099,101765,77298,60328,44145,90521,90640,75207,122129,74376
2015,11,0,0,328801,204301,136482,404993,163235,124966,314587,126314,144991,112398,209592,142163,140707,237017,595252,297503,167674,152596,405268,139453,185538,64781,97791,108019,73059,148613,131098,72185,131733,236090,80661,71334,196139,166216,297478,192236,151314,296632,197177,243895,273299,156788,143355,193215,786629,199470,216125,258485,153747,146389,115566,22803,21832,80087,219434,148592,137611,87863,379348,38957,10102,119167,58033,117499,76563,65257,62622,26017,30269,36066,67209,57005,49672,91177,39029,220466,44056,83644,93185,38678,91746,73182,56699,38697,85298,69419,71800,114654,67930
2015,12,0,0,339440,216626,142205,429155,168616,131192,329689,132652,154587,119863,205679,141371,139315,249846,678664,309261,173679,154603,420469,142123,191416,62427,98240,111257,77956,157611,138294,73743,142867,207092,84827,74037,205722,153023,256672,203308,156542,293779,206836,250294,293749,160839,146353,196507,866074,208398,221100,268490,154878,147858,108762,23295,20712,83809,224211,152068,143541,90438,310152,40709,10639,129933,61723,125374,73152,66736,67541,27263,32815,38141,71516,59675,52303,94633,40814,237040,46038,86426,92679,40859,99723,80861,61353,40208,93865,73521,76183,124104,70247
2016,01,0,0,311621,199408,130814,395164,147848,120438,311352,132569,144330,111615,177240,128317,123460,250412,643777,300651,158897,138178,399970,120982,169087,56488,87137,100630,65395,144617,122572,63763,128738,156437,76948,66855,186553,115606,189656,183600,138045,257133,183229,227255,259191,144896,131242,176069,837062,187628,195133,245290,146650,127519,83213,21688,16905,75033,203982,138436,128794,79167,212727,39226,9683,121777,56591,117730,60232,61764,61821,25236,30209,34917,67066,56232,50033,87962,38535,228439,42772,71012,81218,36497,96797,75842,56179,35910,86807,63964,71011,116038,65640
2016,02,0,0,298889,189074,122204,379029,140160,113478,304007,120592,134839,105432,168241,116264,114123,236027,648902,284235,154789,128350,400873,116501,163328,53833,82226,93925,60093,140077,118793,60608,121172,154959,70313,62082,176253,105607,175872,172760,129826,240990,167490,211730,241320,132187,122085,159833,808839,172596,180735,222607,138508,119380,79774,20238,14930,67592,191682,130164,121153,75284,206636,36812,9001,117071,53381,112752,59057,59067,60147,22868,28330,32286,65552,54637,46093,81539,36135,206553,39884,65894,75848,35507,87519,71305,52936,34278,83236,61996,67160,111989,61879
2016,03,0,0,341620,212870,141382,423110,176180,131121,333205,134179,156558,124705,233646,153876,142383,255484,622498,305448,175520,163319,393779,143819,194791,65504,95476,107907,76464,153327,138367,80898,138145,255934,92832,75179,208857,176252,321520,199018,156627,300552,199877,261849,290559,159521,155913,197369,834331,213403,229873,269813,170245,153895,129412,25495,49632,85554,230305,160983,146834,94553,432349,43746,11889,128456,64309,127994,94212,70722,70342,27012,32652,38204,70653,63422,56163,103367,43616,244381,48006,101591,103815,42451,99005,86487,61972,40557,95708,74098,79211,123571,71794
2016,04,0,0,336678,205056,136645,403350,169198,124826,329120,129820,151064,122388,217503,147508,136271,242408,568980,307997,171039,157677,405227,137339,192258,64499,96704,107285,75214,148560,134367,79758,131955,229245,93359,73587,202585,165436,290879,193250,152284,302000,197488,253356,325486,159002,150859,194114,783609,209266,223723,260920,162245,149782,119121,25537,80777,83108,222467,151872,143325,92548,390167,44053,12511,127374,63911,127265,87803,67764,70050,27355,32696,37649,72816,63085,55603,99742,45583,244824,48855,97183,101273,41249,100392,85368,63678,42688,95315,87674,76615,123252,72881
2016,05,0,0,353578,214708,142320,427369,173309,129635,342856,141066,155059,125941,225287,152182,139515,256332,665073,314593,172356,163480,426314,142520,199347,66780,100890,109888,76594,159117,137251,84845,137407,246914,94246,75505,211261,173568,299654,198773,160739,311717,199943,262616,302968,158169,153697,199866,876335,215157,224801,262947,164008,155306,124993,26858,98408,86145,233279,157822,148416,97729,422222,45489,12745,136570,67670,133876,89712,70561,73071,28540,33833,38223,76283,64216,57457,107634,49807,272394,50998,101386,102930,42922,106647,86764,64113,46303,98637,89244,80285,129641,75239
2016,06,0,0,330148,203068,133678,394967,165120,123647,310651,133253,145890,121190,211982,145065,132642,238110,567945,280261,165383,151584,380764,134710,182495,60849,93868,103483,72855,147274,131534,79164,131395,206573,88315,72757,197252,150939,254385,187811,148795,288655,188583,246373,271900,147547,144939,210488,760204,201443,211867,248922,158183,141773,112010,25723,83036,79460,215361,143756,140172,92370,318329,45978,12570,131261,65545,130595,77959,66910,71188,27216,33646,37686,71006,63380,56544,104704,45971,335009,50759,99046,99759,42646,101592,85731,62728,42452,96557,77722,79435,127669,74413
2016,07,0,0,327565,204566,130990,396757,156887,121049,309987,136082,140339,117319,180138,133923,125871,251410,637646,282002,162433,146058,389823,124944,174118,58184,88417,99280,70033,150743,125308,73923,131226,169480,90128,69591,197921,122438,195056,183764,140294,272059,177308,238393,276998,138757,134028,177775,824097,191716,196496,238500,152415,132109,94187,22624,42965,74713,204423,136783,132563,86595,229039,44770,10844,130770,60938,127066,66597,62595,68532,25695,31500,36471,69967,62096,53148,97834,43774,278768,47320,87253,90968,40610,99805,81009,58582,40465,92003,72948,76241,127566,72920
2016,08,0,0,318766,201894,126566,385033,149441,117555,308562,134223,135931,111194,177654,130095,123143,252063,634465,283730,158097,142066,390137,122654,168897,56474,86749,97164,68108,151333,126001,70020,126127,168125,96340,66172,194274,115341,180677,176169,132341,262957,168559,228928,263354,133611,129152,164149,809155,186522,188502,229759,144394,128394,95299,21384,55137,72353,198094,132172,128356,84290,223988,44638,10655,129231,58114,123481,67450,60026,64833,24616,29938,35606,67580,60763,51413,91345,40960,262561,44423,80240,88353,38032,98722,78134,55830,39445,90422,76001,73850,127793,72742
2016,09,89238,76096,239113,204619,129255,382194,154904,116226,308550,120237,135958,112137,189338,132501,123885,228769,563907,287141,165459,144414,376059,126543,167607,58209,88636,98551,68037,142638,125272,73071,122979,219766,83987,66717,191458,152847,258902,173642,134840,270607,172028,230967,246536,136937,132017,171656,741580,185386,194574,228710,148130,134099,107880,21746,50603,71850,204053,135938,129516,86753,348254,40498,10405,121530,59398,119339,79119,62186,65763,25413,31284,35861,69167,61903,50499,94976,42432,241666,45337,88863,90302,39284,93402,78105,55998,37482,87695,76993,73308,118955,67463
2016,10,124517,105048,225808,224114,141283,414902,167245,127047,336413,137433,148110,122287,207151,145872,135193,247210,606481,295836,169800,159081,419215,137282,193174,67593,98996,109266,76198,153875,135731,84440,135024,234090,92038,71791,210938,160728,269067,189458,147988,303458,197404,247764,272560,152209,142273,187930,791772,200585,206876,248676,156881,142928,117504,24503,34636,77913,216678,145584,140734,95929,360288,44316,11174,131373,64372,130710,84427,66605,70871,28325,34856,43227,73997,64513,54619,104281,47823,260661,50244,98956,100620,42541,102943,86080,62864,42956,94112,77249,79714,126913,72064
2016,11,126449,102550,224383,223095,139938,411465,168987,127419,329337,137555,146831,120683,207466,142507,133889,251931,602121,291566,168993,159894,415320,138863,190167,65565,92825,106726,76999,151299,136231,82317,135066,241839,83722,71097,208760,168938,285898,188893,148004,300503,195266,247404,280188,151771,142452,190742,811212,205215,212554,255873,154652,145316,118022,24273,20355,78696,218343,146622,139834,93384,381388,42549,11229,129925,62839,126816,86550,66390,68921,28568,34349,39788,72228,63273,53763,106615,45405,249661,50452,97988,99746,41560,96705,86780,61382,41576,94381,72798,78910,123919,70404
2016,12,132989,108437,223203,233915,146186,435617,173477,131386,339415,145585,153857,125205,196483,141595,136538,270509,693290,313015,171089,163482,688142,140404,191275,67960,97849,110018,80031,165099,140407,85031,144193,215826,110564,95361,225841,161198,297383,198539,168850,312317,204325,246286,326474,153089,142446,206745,881373,226026,234215,284615,172382,141894,110283,23451,43321,79037,241493,163092,161415,104786,335060,41057,11569,136482,63927,131334,79651,67252,70698,29529,35436,39785,73254,63253,55602,105229,45058,215956,49202,95434,95992,41501,101132,87502,64927,41323,97464,73410,79031,131045,69861
2017,01,122180,102113,206491,213326,132877,399208,147353,118333,315868,140286,140429,113793,169609,118758,117626,258947,654954,303105,161240,139960,676424,116829,166200,58913,83416,99532,64674,148203,124243,71408,128436,160693,74768,64927,190825,109515,182023,174890,132217,251005,169699,216220,244855,135212,123556,157862,823917,180096,175593,227522,134831,118184,83024,19824,14819,68116,190981,127140,127490,79327,208100,35744,9425,122589,56279,120164,55859,60835,62785,26302,32086,35904,67143,61165,49935,93682,39234,197904,42534,74762,77221,36993,95082,77045,56938,35012,88217,62381,69713,121201,64040
2017,02,120447,97293,204030,204120,129135,389605,142487,118112,304808,132318,137267,110758,167715,117093,113275,256977,650536,280959,144187,137423,587680,116972,165652,59093,82096,94591,63011,138219,123117,70776,124620,162007,78735,63136,191048,109808,185593,172380,129602,248089,169121,211958,247705,134697,121799,153419,810645,182457,176420,226906,136579,118969,86675,20811,15222,68304,190685,124985,124775,78713,208185,37161,9413,120947,55533,116774,58183,59555,60720,25158,31762,35581,62947,56978,49321,91651,39843,190335,43711,74304,77536,37677,89175,76003,56158,35073,86880,64102,70400,115379,63035
2017,03,140680,111995,227917,227288,145290,428639,172847,132028,336196,144276,157220,130014,225328,148900,139192,271090,625259,305764,172798,163080,565935,139259,192388,67453,96054,107352,74239,154435,141333,83783,137586,251097,96239,72248,219577,173903,311033,192979,153281,293859,192741,254381,280709,153120,148544,191876,833158,212246,211660,257124,161260,146291,128343,25571,34289,80099,222137,151111,144836,95209,412581,44341,11852,135571,67087,133136,92449,71019,70232,28216,37020,40283,69159,66031,57933,107894,47394,251004,52266,107356,101380,42099,101421,88737,64885,42559,100148,76983,80738,131749,73236
2017,04,139500,108913,222094,218362,139141,404347,165000,124207,331980,144235,153052,125366,210376,139887,134525,250374,570018,302556,168291,157383,560873,132497,191978,71835,96248,105186,70885,146921,134242,80746,131479,223927,95222,70800,211762,160156,285894,185607,148455,298179,189021,247829,323133,152655,144104,186214,776235,206744,205892,247311,151837,139635,121265,25325,57713,79050,213217,142613,138986,92195,370983,43807,11836,128791,65647,127532,86278,68139,67650,27479,35712,39744,68199,66132,56952,104222,48655,246314,52131,102706,99420,41497,101637,86789,64903,42691,97919,89386,79046,128357,70740
2017,05,146906,114997,235031,228159,144622,429334,170164,128149,345063,147404,155357,126066,214103,144265,136037,269034,675188,309741,170929,159449,587208,135985,193237,70675,99377,107383,71645,154559,138952,83433,138632,235514,93311,73741,217042,164435,284060,190633,153528,295317,188012,253952,300911,150533,143644,191531,872461,207189,206924,245597,154038,142871,120644,26411,59364,80458,222618,146839,144798,98142,385913,44371,12300,139241,68575,134750,89577,70918,72075,28463,36280,40794,71640,66572,57496,109554,51128,268848,53741,104288,101009,42733,101409,87294,63101,44662,100274,83187,81756,133749,72985
2017,06,139971,108916,218426,214209,138728,397013,163105,122446,317682,146990,146738,121667,196451,135908,128172,253739,569523,281047,162716,150557,515080,132229,180362,66465,92595,102137,68779,143063,134996,78235,131239,205977,92384,70305,204398,149023,246030,179305,142374,279736,179705,244176,263479,144007,138125,177426,756403,196618,200098,238635,148862,132073,110357,25298,59809,75811,210220,135564,136644,90234,309648,42565,12092,129362,63582,127218,76713,64551,69305,27408,33910,40277,64536,65008,56855,105153,45401,251423,51988,98014,98103,41129,97732,86509,62021,40773,95678,73444,78554,127899,70214
2017,07,140515,107546,215214,209755,133753,392986,156553,119074,308768,148892,140079,115158,172276,126972,121162,265767,631526,278881,160948,141140,538705,121928,169204,60199,86389,97197,65121,145426,128505,73542,132863,167205,94800,68751,197473,120638,190551,171473,134199,264656,165817,233317,267675,135218,128530,163511,814658,186640,181678,229524,143748,121417,93533,22323,48634,69576,198691,127342,129497,85748,215172,42321,10630,130138,60217,125348,66990,61806,66307,25705,32398,38947,62757,64097,55369,97385,43449,244428,49221,86770,89444,40065,96186,81475,59218,39620,91502,68264,74128,127320,70242
2017,08,141156,107836,216081,208462,132137,391783,153803,119714,314609,144508,141702,115911,178715,126222,120127,262350,631514,283072,159859,140359,559022,121239,168633,61213,86578,96626,64666,145955,130629,72577,129852,168944,96918,67418,197290,117041,181321,170923,131798,258907,165008,232085,247324,134620,125630,162804,795000,185968,180604,227144,141698,121483,95512,22728,61104,69029,197414,126942,128902,85582,231720,43317,10121,131455,59815,123916,71687,62857,66157,25722,31766,38990,63221,64075,53863,96523,44684,239676,48549,84554,89451,39380,96279,80950,58196,39227,91470,70326,73936,126594,68669
2017,09,143655,112396,225931,218035,140809,402052,166659,123860,321921,134679,146184,122051,202708,137760,129490,257070,571494,299128,173429,152910,518453,132635,179873,68795,93948,102190,69094,144765,136523,78981,133977,228738,93088,73205,207765,161807,272838,181691,142241,285171,180508,247832,259055,145781,136829,188288,784069,197834,203733,243256,152903,137293,115129,25303,43186,76055,215541,143581,137860,92724,365154,42882,11108,133636,64129,128785,90018,67702,71423,28758,35012,42138,65734,72204,56615,107372,48555,253262,54148,100778,101540,42292,100465,87841,63186,41730,94128,86218,80331,128896,70108
2017,10,142207,109163,217015,207076,130435,386098,153366,117632,317146,131614,137901,115242,180826,124929,117848,240697,589469,282076,155562,139017,551579,120550,173067,65079,90024,97933,64629,140366,126901,74268,125932,202475,88277,67582,195435,138857,233371,171682,132266,273491,166493,224481,246082,132390,123972,169280,754194,178899,178295,214070,136418,124089,102100,22378,31593,70790,193081,130651,124949,85703,298947,39732,10563,127021,60420,120594,80527,65034,66842,26050,33456,39939,64802,70154,51598,96292,47236,239237,49185,89846,89924,37879,96164,78758,57614,40971,88369,77542,72971,120558,67728
